speccode,species,Family,lmax,a,b
48157,Hypostomus occidentalis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49894,Hypostomus oculeus,Loricariidae,24.030000686645508,0.0146,2.722
62623,Hypostomus pagei,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48943,Hypostomus pantherinus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48944,Hypostomus papariae,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48945,Hypostomus paranensis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48158,Hypostomus paucimaculatus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
62743,Hypostomus paucipunctatus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48946,Hypostomus paulinus,Loricariidae,24.030000686645508,0.0289,2.93
65865,Hypostomus peckoltoides,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
67608,Hypostomus perdido,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
57621,Hypostomus piratatu,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49896,Hypostomus plecostomoides,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
4107,Icelus bicornis,Cottidae,17.58800001144409,0.01775,3.0489
23906,Icelus canaliculatus,Cottidae,17.58800001144409,0.01775,3.0489
23905,Icelus cataphractus,Cottidae,17.58800001144409,0.01775,3.0489
60024,Icelus ecornis,Cottidae,17.58800001144409,0.01775,3.0489
50794,Icelus euryops,Cottidae,17.58800001144409,0.01775,3.0489
23904,Icelus gilberti,Cottidae,17.58800001144409,0.01775,3.0489
23907,Icelus mandibularis,Cottidae,17.58800001144409,0.01775,3.0489
23911,Icelus ochotensis,Cottidae,17.58800001144409,0.01775,3.0489
23910,Icelus perminovi,Cottidae,17.58800001144409,0.01775,3.0489
50359,Icelus rastrinoides,Cottidae,17.58800001144409,0.01775,3.0489
63392,Icelus sekii,Cottidae,17.58800001144409,0.01775,3.0489
4108,Icelus spatula,Cottidae,17.58800001144409,0.01775,3.0489
4109,Icelus spiniger,Cottidae,17.58800001144409,0.01775,3.0489
50360,Icelus stenosomus,Cottidae,17.58800001144409,0.01775,3.0489
60023,Icelus toyamensis,Cottidae,17.58800001144409,0.01775,3.0489
51497,Icelus uncinalis,Cottidae,17.58800001144409,0.01775,3.0489
15671,Ichthyapus acuticeps,Ophichthidae,NA,NA,NA
64620,Ichthyapus insularis,Ophichthidae,NA,NA,NA
2647,Ichthyapus ophioneus,Ophichthidae,NA,NA,NA
63604,Ichthyapus platyrhynchus,Ophichthidae,NA,NA,NA
13909,Ichthyapus selachops,Ophichthidae,NA,NA,NA
17399,Ichthyapus vulturis,Ophichthidae,NA,NA,NA
5251,Ichthyborus besse,Distichodontidae,27.55000066757202,NA,NA
11224,Ichthyborus congolensis,Distichodontidae,27.55000066757202,NA,NA
5253,Ichthyborus monodi,Distichodontidae,27.55000066757202,NA,NA
11225,Ichthyborus ornatus,Distichodontidae,27.55000066757202,NA,NA
5252,Ichthyborus quadrilineatus,Distichodontidae,27.55000066757202,NA,NA
61276,Ichthyocampus bikiniensis,Syngnathidae,15.206666628519693,NA,NA
11808,Ichthyocampus carce,Syngnathidae,15.206666628519693,NA,NA
23142,Ichthyococcus australis,Phosichthyidae,NA,NA,NA
22718,Ichthyococcus elongatus,Phosichthyidae,NA,NA,NA
24486,Ichthyococcus intermedius,Phosichthyidae,NA,NA,NA
57233,Ichthyococcus irregularis,Phosichthyidae,NA,NA,NA
1804,Ichthyococcus ovatus,Phosichthyidae,NA,NA,NA
59936,Ichthyococcus parini,Phosichthyidae,NA,NA,NA
11689,Ichthyococcus polli,Phosichthyidae,NA,NA,NA
13054,Ichthyoelephas humeralis,Prochilodontidae,18.540000915527344,0.028499999999999998,2.8804999999999996
51423,Ichthyoelephas longirostris,Prochilodontidae,18.540000915527344,0.028499999999999998,2.8804999999999996
2514,Ichthyomyzon bdellium,Petromyzontidae,NA,0.001375,2.87
2515,Ichthyomyzon castaneus,Petromyzontidae,NA,0.001375,2.87
3057,Hypostomus plecostomus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
66254,Hypostomus pospisili,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48159,Hypostomus pseudohemiurus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48949,Hypostomus punctatus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48950,Hypostomus pusarum,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49898,Hypostomus pyrineusi,Loricariidae,24.030000686645508,0.03713,2.928
48928,Hypostomus regani,Loricariidae,24.030000686645508,0.026260000000000002,2.95
63481,Hypostomus rhantos,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
23349,Hypostomus robinii,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48952,Hypostomus rondoni,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
53519,Hypostomus roseopunctatus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48177,Hypostomus saramaccensis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48953,Hypostomus scabriceps,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48954,Hypostomus scaphyceps,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
62624,Hypostomus sculpodon,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48956,Hypostomus seminudus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
62744,Hypostomus simios,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48178,Hypostomus sipaliwinii,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
62628,Hypostomus soniae,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
69049,Hypostomus spiniger,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48957,Hypostomus strigaticeps,Loricariidae,24.030000686645508,0.00805,3.089
48958,Hypostomus subcarinatus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48182,Hypostomus surinamensis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48183,Hypostomus tapanahoniensis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
57608,Hypostomus taphorni,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
62140,Hypostomus tapijara,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48966,Hypostomus ternetzi,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48967,Hypostomus tietensis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48969,Hypostomus topavae,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48971,Hypostomus unae,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
53518,Hypostomus uruguayensis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48974,Hypostomus vaillanti,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49877,Hypostomus variipictus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49882,Hypostomus varimaculosus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49888,Hypostomus variostictus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
48185,Hypostomus ventromaculatus,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49889,Hypostomus vermicularis,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
62734,Hypostomus waiampi,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49355,Hypostomus watwata,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
65457,Hypostomus weberi,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49945,Hypostomus wilsoni,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49892,Hypostomus winzi,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
49893,Hypostomus wuchereri,Loricariidae,24.030000686645508,0.0883,2.56
67668,Hypostomus yaku,Loricariidae,24.030000686645508,0.025229375000000002,2.942464166666667
50403,Hypsagonus corniger,Agonidae,14.766666412353516,NA,NA
4164,Hypsagonus quadricornis,Agonidae,14.766666412353516,NA,NA
47067,Hypselecara coryphaenoides,Cichlidae,22.535185107478387,NA,NA
12323,Hypselecara temporalis,Cichlidae,22.535185107478387,NA,NA
10701,Hypseleotris aurea,Eleotridae,12.400000095367432,0.00835,3
64092,Hypseleotris barrawayi,Eleotridae,12.400000095367432,0.00835,3
22755,Hypseleotris compressa,Eleotridae,12.400000095367432,0.00835,3
55201,Hypseleotris compressocephalus,Eleotridae,12.400000095367432,0.00835,3
10016,Hypseleotris cyprinoides,Eleotridae,12.400000095367432,0.00835,3
10702,Hypseleotris ejuncida,Eleotridae,12.400000095367432,0.00835,3
61714,Hypseleotris everetti,Eleotridae,12.400000095367432,0.00835,3
22757,Hypseleotris galii,Eleotridae,12.400000095367432,0.00835,3
26664,Hypseleotris guentheri,Eleotridae,12.400000095367432,0.00835,3
10703,Hypseleotris kimberleyensis,Eleotridae,12.400000095367432,0.00835,3
52493,Hypseleotris klunzingeri,Eleotridae,12.400000095367432,0.00835,3
25054,Hypseleotris leuciscus,Eleotridae,12.400000095367432,0.00835,3
61715,Hypseleotris pangel,Eleotridae,12.400000095367432,0.00835,3
10710,Hypseleotris regalis,Eleotridae,12.400000095367432,0.00835,3
10017,Hypseleotris tohizonae,Eleotridae,12.400000095367432,0.00835,3
13163,Hypselobarbus curmuca,Cyprinidae,21.23551709076454,0.012,2.92
59834,Hypselobarbus dobsoni,Cyprinidae,21.23551709076454,0.012,2.92
13164,Hypselobarbus dubius,Cyprinidae,21.23551709076454,0.012,2.92
68059,Hypselobarbus gracilis,Cyprinidae,21.23551709076454,0.012,2.92
13195,Hypselobarbus jerdoni,Cyprinidae,21.23551709076454,0.012,2.92
68057,Hypselobarbus keralaensis,Cyprinidae,21.23551709076454,0.012,2.92
23214,Hypselobarbus kolus,Cyprinidae,21.23551709076454,0.012,2.92
54294,Hypselobarbus kurali,Cyprinidae,21.23551709076454,0.012,2.92
68920,Hypselobarbus kushavali,Cyprinidae,21.23551709076454,0.012,2.92
13165,Hypselobarbus lithopidos,Cyprinidae,21.23551709076454,0.012,2.92
68937,Hypselobarbus menoni,Cyprinidae,21.23551709076454,0.012,2.92
13166,Hypselobarbus micropogon,Cyprinidae,21.23551709076454,0.012,2.92
13219,Hypselobarbus mussullah,Cyprinidae,21.23551709076454,0.012,2.92
68058,Hypselobarbus nilgiriensis,Cyprinidae,21.23551709076454,0.012,2.92
56235,Hypselobarbus periyarensis,Cyprinidae,21.23551709076454,0.012,2.92
68062,Hypselobarbus pseudomussullah,Cyprinidae,21.23551709076454,0.012,2.92
59868,Hypselobarbus pulchellus,Cyprinidae,21.23551709076454,0.012,2.92
68938,Hypselobarbus tamiraparaniei,Cyprinidae,21.23551709076454,0.012,2.92
13167,Hypselobarbus thomassi,Cyprinidae,21.23551709076454,0.012,2.92
68939,Hypselobarbus vaigaiensis,Cyprinidae,21.23551709076454,0.012,2.92
46149,Hypselognathus horridus,Syngnathidae,15.206666628519693,NA,NA
46150,Hypselognathus rostratus,Syngnathidae,15.206666628519693,NA,NA
54678,Hypsibarbus annamensis,Cyprinidae,21.23551709076454,0.01184625,3.04875
27117,Hypsibarbus lagleri,Cyprinidae,21.23551709076454,0.01184625,3.04875
61219,Hypsibarbus macrosquamatus,Cyprinidae,21.23551709076454,0.01184625,3.04875
27525,Hypsibarbus malcolmi,Cyprinidae,21.23551709076454,0.01184625,3.04875
64916,Hypsibarbus myitkyinae,Cyprinidae,21.23551709076454,0.01184625,3.04875
67412,Hypsibarbus oatesii,Cyprinidae,21.23551709076454,0.01184625,3.04875
54660,Hypsibarbus pierrei,Cyprinidae,21.23551709076454,0.0115,3.03
54679,Hypsibarbus salweenensis,Cyprinidae,21.23551709076454,0.01184625,3.04875
54680,Hypsibarbus suvattii,Cyprinidae,21.23551709076454,0.01184625,3.04875
50485,Hypsibarbus vernayi,Cyprinidae,21.23551709076454,0.01184625,3.04875
27121,Hypsibarbus wetmorei,Cyprinidae,21.23551709076454,0.0121925,3.0675
8269,Hypsoblennius brevipinnis,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
46793,Hypsoblennius caulopus,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
61233,Hypsoblennius digueti,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
16506,Hypsoblennius exstochilus,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
3761,Hypsoblennius gentilis,Blenniidae,11.640000343322754,0.0112,2.979
3762,Hypsoblennius gilberti,Blenniidae,11.640000343322754,0.0133,3.101
3763,Hypsoblennius hentz,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
12442,Hypsoblennius invemar,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
3764,Hypsoblennius ionthas,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
3765,Hypsoblennius jenkinsi,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
61243,Hypsoblennius maculipinna,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
46807,Hypsoblennius paytensis,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
59661,Hypsoblennius proteus,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
59660,Hypsoblennius robustus,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
27242,Hypsoblennius sordidus,Blenniidae,11.640000343322754,0.0339,2.541
46799,Hypsoblennius striatus,Blenniidae,11.640000343322754,0.019466666666666667,2.873666666666667
59885,Hypsolebias adornatus,Rivulidae,NA,NA,NA
49516,Hypsolebias antenori,Rivulidae,NA,NA,NA
57482,Hypsolebias auratus,Rivulidae,NA,NA,NA
61412,Hypsolebias brunoi,Rivulidae,NA,NA,NA
68034,Hypsolebias caeruleus,Rivulidae,NA,NA,NA
62316,Hypsolebias carlettoi,Rivulidae,NA,NA,NA
67242,Hypsolebias coamazonicus,Rivulidae,NA,NA,NA
61410,Hypsolebias flagellatus,Rivulidae,NA,NA,NA
49510,Hypsolebias flammeus,Rivulidae,NA,NA,NA
49511,Hypsolebias flavicaudatus,Rivulidae,NA,NA,NA
57483,Hypsolebias fulminantis,Rivulidae,NA,NA,NA
53744,Hypsolebias ghisolfii,Rivulidae,NA,NA,NA
66841,Hypsolebias gilbertobrasili,Rivulidae,NA,NA,NA
66209,Hypsolebias guanambi,Rivulidae,NA,NA,NA
65471,Hypsolebias harmonicus,Rivulidae,NA,NA,NA
49514,Hypsolebias hellneri,Rivulidae,NA,NA,NA
59886,Hypsolebias igneus,Rivulidae,NA,NA,NA
62890,Hypsolebias janaubensis,Rivulidae,NA,NA,NA
64706,Hypsolebias longignatus,Rivulidae,NA,NA,NA
65502,Hypsolebias lopesi,Rivulidae,NA,NA,NA
62892,Hypsolebias macaubensis,Rivulidae,NA,NA,NA
49521,Hypsolebias magnificus,Rivulidae,NA,NA,NA
62891,Hypsolebias mediopapillatus,Rivulidae,NA,NA,NA
66840,Hypsolebias nitens,Rivulidae,NA,NA,NA
49527,Hypsolebias notatus,Rivulidae,NA,NA,NA
66358,Hypsolebias nudiorbitatus,Rivulidae,NA,NA,NA
59887,Hypsolebias picturatus,Rivulidae,NA,NA,NA
66847,Hypsolebias pterophyllus,Rivulidae,NA,NA,NA
62058,Hypsolebias radiosus,Rivulidae,NA,NA,NA
66842,Hypsolebias radiseriatus,Rivulidae,NA,NA,NA
66846,Hypsolebias sertanejo,Rivulidae,NA,NA,NA
68033,Hypsolebias shibattai,Rivulidae,NA,NA,NA
66644,Hypsolebias tocantinensis,Rivulidae,NA,NA,NA
68031,Hypsolebias trifasciatus,Rivulidae,NA,NA,NA
9689,Hypsopanchax catenatus,Procatopodidae,3.1999999284744263,NA,NA
9690,Hypsopanchax jobaerti,Procatopodidae,3.1999999284744263,NA,NA
9691,Hypsopanchax jubbi,Procatopodidae,3.1999999284744263,NA,NA
9693,Hypsopanchax platysternus,Procatopodidae,3.1999999284744263,NA,NA
68078,Hypsopanchax stiassnyae,Procatopodidae,3.1999999284744263,NA,NA
9694,Hypsopanchax zebra,Procatopodidae,3.1999999284744263,NA,NA
26816,Hypsophrys nematopus,Cichlidae,22.535185107478387,NA,NA
12321,Hypsophrys nicaraguensis,Cichlidae,22.535185107478387,NA,NA
4241,Hypsopsetta guttulata,Pleuronectidae,43.31249952316284,NA,NA
61915,Hypsopsetta macrocephala,Pleuronectidae,43.31249952316284,NA,NA
3633,Hypsurus caryi,Embiotocidae,NA,NA,NA
3648,Hypsypops rubicundus,Pomacentridae,10.686896482007256,NA,NA
47958,Hyrcanogobius bergi,Gobiidae,9.113439927101135,NA,NA
3634,Hysterocarpus traskii,Embiotocidae,NA,NA,NA
52680,Hysteronotus megalostomus,Characidae,6.256666700045268,NA,NA
5930,Iago garricki,Triakidae,NA,NA,NA
66623,Iago mangalorensis,Triakidae,NA,NA,NA
5929,Iago omanensis,Triakidae,NA,NA,NA
62346,Iberochondrostoma almacai,Leuciscidae,17.311111132303875,0.011250000000000001,3.1470000000000002
9940,Iberochondrostoma lemmingii,Leuciscidae,17.311111132303875,0.011250000000000001,3.1470000000000002
9765,Iberochondrostoma lusitanicum,Leuciscidae,17.311111132303875,0.011250000000000001,3.1470000000000002
63569,Iberochondrostoma olisiponense,Leuciscidae,17.311111132303875,0.011250000000000001,3.1470000000000002
62726,Iberochondrostoma oretanum,Leuciscidae,17.311111132303875,0.011250000000000001,3.1470000000000002
9807,Iberocypris palaciosi,Leuciscidae,17.311111132303875,NA,NA
4099,Icelinus borealis,Cottidae,17.58800001144409,NA,NA
4100,Icelinus burchami,Cottidae,17.58800001144409,NA,NA
4101,Icelinus cavifrons,Cottidae,17.58800001144409,NA,NA
4102,Icelinus filamentosus,Cottidae,17.58800001144409,NA,NA
4103,Icelinus fimbriatus,Cottidae,17.58800001144409,NA,NA
23918,Icelinus japonicus,Cottidae,17.58800001144409,NA,NA
64748,Icelinus limbaughi,Cottidae,17.58800001144409,NA,NA
4104,Icelinus oculatus,Cottidae,17.58800001144409,NA,NA
61296,Icelinus pietschi,Cottidae,17.58800001144409,NA,NA
4105,Icelinus quadriseriatus,Cottidae,17.58800001144409,NA,NA
4106,Icelinus tenuis,Cottidae,17.58800001144409,NA,NA
61295,Icelus armatus,Cottidae,17.58800001144409,0.01775,3.0489
2516,Ichthyomyzon fossor,Petromyzontidae,NA,0.001375,2.87
2517,Ichthyomyzon gagei,Petromyzontidae,NA,0.001375,2.87
2518,Ichthyomyzon greeleyi,Petromyzontidae,NA,0.001375,2.87
2519,Ichthyomyzon unicuspis,Petromyzontidae,NA,0.001375,2.87
14433,Ichthyscopus barbatus,Uranoscopidae,28.700000762939453,NA,NA
10856,Ichthyscopus fasciatus,Uranoscopidae,28.700000762939453,NA,NA
10857,Ichthyscopus insperatus,Uranoscopidae,28.700000762939453,NA,NA
58184,Ichthyscopus lebeck,Uranoscopidae,28.700000762939453,NA,NA
62129,Ichthyscopus malacopterus,Uranoscopidae,28.700000762939453,NA,NA
59436,Ichthyscopus nigripinnis,Uranoscopidae,28.700000762939453,NA,NA
69126,Ichthyscopus pollicaris,Uranoscopidae,28.700000762939453,NA,NA
